Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_64x128x64_0x0x1_0_tnt_align8_stream_k_1sm,passed,success,universal,8192,5120,7168,bf16:row,bf16:column,f32:row,f32:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,1,1,1,1,1,1,8,4,1,1,64,128,16,100,110,526385152,601379307520,1142,0.751843,652.043,799873
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_64x128x64_1x1x1_0_tnt_align8_stream_k_1sm,passed,success,universal,8192,5120,7168,bf16:row,bf16:column,f32:row,f32:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,1,1,1,1,1,1,8,4,1,1,64,128,16,100,110,526385152,601379307520,1142,0.753046,651.002,798595
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_64x128x64_1x2x1_0_tnt_align8_stream_k_1sm,passed,success,universal,8192,5120,7168,bf16:row,bf16:column,f32:row,f32:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,1,2,1,1,1,1,8,4,1,1,64,128,16,100,110,526385152,601379307520,1142,0.633952,773.299,948620
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_64x128x64_1x4x1_0_tnt_align8_stream_k_1sm,passed,success,universal,8192,5120,7168,bf16:row,bf16:column,f32:row,f32:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,1,4,1,1,1,1,8,4,1,1,64,128,16,100,110,526385152,601379307520,1142,0.62753,781.213,958328
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_64x128x64_4x4x1_0_tnt_align8_stream_k_1sm,passed,success,universal,8192,5120,7168,bf16:row,bf16:column,f32:row,f32:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,4,4,1,1,1,1,8,4,1,1,64,128,16,100,110,526385152,601379307520,1142,0.801299,611.799,750505
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_128x128x64_0x0x1_0_tnt_align8_stream_k_1sm,passed,success,universal,8192,5120,7168,bf16:row,bf16:column,f32:row,f32:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,1,1,1,6,4,1,1,128,128,16,100,110,526385152,601379307520,1142,0.517213,947.839,1.16273e+06
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_128x128x64_1x1x1_0_tnt_align8_stream_k_1sm,passed,success,universal,8192,5120,7168,bf16:row,bf16:column,f32:row,f32:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,1,1,1,6,4,1,1,128,128,16,100,110,526385152,601379307520,1142,0.518547,945.4,1.15974e+06
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_128x128x64_1x2x1_0_tnt_align8_stream_k_1sm,passed,success,universal,8192,5120,7168,bf16:row,bf16:column,f32:row,f32:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,2,1,1,1,1,6,4,1,1,128,128,16,100,110,526385152,601379307520,1142,0.503318,974.004,1.19483e+06
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_128x128x64_1x4x1_0_tnt_align8_stream_k_1sm,passed,success,universal,8192,5120,7168,bf16:row,bf16:column,f32:row,f32:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,4,1,1,1,1,6,4,1,1,128,128,16,100,110,526385152,601379307520,1142,0.46929,1044.63,1.28147e+06
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_128x128x64_4x4x1_0_tnt_align8_stream_k_1sm,passed,success,universal,8192,5120,7168,bf16:row,bf16:column,f32:row,f32:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,4,4,1,1,1,1,6,4,1,1,128,128,16,100,110,526385152,601379307520,1142,0.573946,854.148,1.0478e+06
